movie_id,movie_name,budget,genres,original_language,original_title,release_date,release_year,revenue,runtime,status,adult,vote_average,vote_count,lead_actor,keyword_count,user_avg_rating,user_rating_count,log_budget,log_revenue,log_vote_count,log_user_rating_count,log_keyword_count
9023,Spirit: Stallion of the Cimarron,80000000,Western|Animation|Adventure|Comedy|Family,en,Spirit: Stallion of the Cimarron,2002-05-24,2002.0,122563539.0,83.0,Released,False,7.4,870.0,Matt Damon,10.0,3.10603371783496,1127.0,18.197537205138154,18.624140147351437,6.769641976852503,7.028201432058005,2.3978952727983707
4614,The Sum of All Fears,68000000,Thriller|Action|Drama,en,The Sum of All Fears,2002-05-31,2002.0,193000000.0,124.0,Released,False,5.9,447.0,Ben Affleck,6.0,3.2125143513203214,4355.0,18.035018277846262,19.078200752050506,6.104793232414985,8.37930948405285,1.9459101490553132
12277,Undercover Brother,25000000,Action|Comedy,en,Undercover Brother,2002-05-31,2002.0,41604473.0,86.0,Released,False,5.5,113.0,Eddie Griffin,7.0,2.92269635126778,1617.0,17.034386422832473,17.543718267525534,4.736198448394496,7.388946097618437,2.0794415416798357
13153,Rapid Fire,10000000,Action|Thriller,en,Rapid Fire,1992-07-24,1992.0,14356479.0,95.0,Released,False,6.2,41.0,Brandon Lee,3.0,2.8392857142857144,168.0,16.118095750958314,16.479711966188034,3.7376696182833684,5.1298987149230735,1.3862943611198906
811,Silent Running,1000000,Adventure|Drama|Science Fiction,en,Silent Running,1972-03-09,1972.0,0.0,89.0,Released,False,6.2,179.0,Bruce Dern,12.0,3.4989258861439314,931.0,13.815511557963774,0.0,5.19295685089021,6.837332814685591,2.5649493574615367
3132,Bad Company,70000000,Action|Adventure|Comedy|Thriller,en,Bad Company,2002-06-07,2002.0,65977295.0,116.0,Released,False,5.4,232.0,Anthony Hopkins,22.0,2.84732052578362,989.0,18.064005814299346,18.004821240809125,5.4510384535657,6.897704943128636,3.1354942159291497
9583,Divine Secrets of the Ya-Ya Sisterhood,27000000,Comedy|Drama|Romance,en,Divine Secrets of the Ya-Ya Sisterhood,2002-06-07,2002.0,0.0,116.0,Released,False,5.6,65.0,Sandra Bullock,7.0,2.9310679611650485,1545.0,17.11134746100564,0.0,4.189654742026425,7.343426229147367,2.0794415416798357
13245,Atanarjuat: The Fast Runner,1934000,Fantasy|Drama,en,Atanarjuat,2002-02-01,2002.0,3786801.0,172.0,Released,False,6.3,21.0,Natar Ungalaaq,5.0,3.799410029498525,678.0,14.475101472058325,15.14703242138715,3.091042453358316,6.520621127558696,1.791759469228055
2501,The Bourne Identity,60000000,Action|Drama|Mystery|Thriller,en,The Bourne Identity,2002-06-14,2002.0,214034224.0,119.0,Released,False,7.3,3640.0,Matt Damon,23.0,3.911517001789662,28497.0,17.909855136853043,19.181646490105244,8.200013648175434,10.257589188355734,3.1780538303479458
9637,Scooby-Doo,84000000,Mystery|Adventure|Comedy,en,Scooby-Doo,2002-06-14,2002.0,275650703.0,88.0,Released,False,5.4,853.0,Freddie Prinze Jr.,4.0,2.3431686978832587,3118.0,18.24632736871235,19.434645056960065,6.74993119378857,8.045267716607803,1.6094379124341003
12100,Windtalkers,115000000,Drama|Action|History|War,en,Windtalkers,2002-06-14,2002.0,77628265.0,134.0,Released,False,5.8,345.0,Nicolas Cage,8.0,2.8957605985037405,2005.0,18.560442695023177,18.1674421714069,5.846438775057725,7.603897968521881,2.1972245773362196
15813,Dark Blue World,5000000,Action|Drama|War,cs,Tmavomodrý svět,2001-05-17,2001.0,0.0,112.0,Released,False,6.7,22.0,Kryštof Hádek,3.0,3.515957446808511,188.0,15.424948670398354,0.0,3.1354942159291497,5.241747015059643,1.3862943611198906
27945,Hombre,5860000,Action|Drama|Western,en,Hombre,1967-03-21,1967.0,12000000.0,111.0,Released,False,7.2,55.0,Paul Newman,5.0,3.6394052044609664,269.0,15.583660332201646,16.300417291085605,4.02535169073515,5.598421958998375,1.791759469228055
30194,The Manhattan Project,18000000,Science Fiction|Thriller,en,The Manhattan Project,1986-06-13,1986.0,3900000.0,118.0,Released,False,6.1,26.0,John Lithgow,11.0,3.237467018469657,379.0,16.705882371415992,15.176487367510099,3.295836866004329,5.940171252720432,2.4849066497880004
13909,She Wore a Yellow Ribbon,1600000,Western,en,She Wore a Yellow Ribbon,1949-10-22,1949.0,5400000.0,103.0,Released,False,7.1,61.0,John Wayne,5.0,3.647405660377359,424.0,14.285514812209815,15.501909696719672,4.127134385045092,6.052089168924417,1.791759469228055
35696,Juwanna Mann,15600000,Comedy|Drama,en,Juwanna Mann,2002-06-21,2002.0,0.0,91.0,Released,False,4.2,20.0,"Miguel A. Núñez, Jr.",4.0,1.9418181818181817,275.0,16.562781536322326,0.0,3.044522437723423,5.62040086571715,1.6094379124341003
11544,Lilo & Stitch,80000000,Animation|Family,en,Lilo & Stitch,2002-06-21,2002.0,145771527.0,85.0,Released,False,7.1,1371.0,Chris Sanders,10.0,3.500924356801725,6491.0,18.197537205138154,18.79755107726184,7.22402480828583,8.778325928634482,2.3978952727983707
180,Minority Report,102000000,Action|Thriller|Science Fiction|Mystery,en,Minority Report,2002-06-20,2002.0,358372926.0,145.0,Released,False,7.1,2663.0,Tom Cruise,9.0,3.674212566887757,31209.0,18.440483381052466,19.69708469770741,7.88758403166028,10.348493835264826,2.302585092994046
2022,Mr. Deeds,50000000,Comedy|Romance,en,Mr. Deeds,2002-06-28,2002.0,171269535.0,96.0,Released,False,5.6,660.0,Adam Sandler,13.0,2.838265895953757,4325.0,17.72753358339242,18.95874910743223,6.493753839851686,8.372398606513004,2.6390573296152584
50035,Lovely & Amazing,250000,Comedy|Drama|Romance,en,Lovely & Amazing,2001-08-31,2001.0,4186931.0,91.0,Released,False,6.3,23.0,Catherine Keener,1.0,3.48937784522003,659.0,12.429220196836383,15.247478804124235,3.1780538303479458,6.492239835020471,0.6931471805599453
12251,Mo' Money,17000000,Action|Comedy|Thriller|Crime|Romance,en,Mo' Money,1992-07-24,1992.0,0.0,97.0,Released,False,5.6,31.0,Damon Wayans,3.0,2.514666666666667,375.0,16.648723960844016,0.0,3.4657359027997265,5.929589143389895,1.3862943611198906
21972,Like Mike,30000000,Comedy|Drama|Family|Fantasy,en,Like Mike,2002-07-03,2002.0,0.0,99.0,Released,False,5.7,101.0,Shad Moss,8.0,2.3365180467091293,471.0,17.216707972959764,0.0,4.624972813284271,6.156978985585555,2.1972245773362196
608,Men in Black II,140000000,Action|Adventure|Comedy|Science Fiction,en,Men in Black II,2002-07-03,2002.0,441818803.0,88.0,Released,False,6.1,3188.0,Tommy Lee Jones,13.0,2.978448275862069,13804.0,18.757152987716434,19.906410410289904,8.067462667010057,9.532786124364256,2.6390573296152584
59387,The Powerpuff Girls Movie,10000000,Animation|Action|Family,en,The Powerpuff Girls Movie,2002-07-03,2002.0,11411644.0,77.0,Released,False,5.6,49.0,Cathy Cavadini,4.0,2.8141025641025643,624.0,16.118095750958314,16.250144883225648,3.912023005428146,6.437751649736401,1.6094379124341003
6278,Reign of Fire,60000000,Adventure|Action|Fantasy,en,Reign of Fire,2002-07-12,2002.0,43061982.0,101.0,Released,False,6.0,684.0,Christian Bale,10.0,2.992497320471597,3732.0,17.909855136853043,17.578151100860566,6.529418838262226,8.224967478914584,2.3978952727983707
4147,Road to Perdition,80000000,Thriller|Crime|Drama,en,Road to Perdition,2002-07-12,2002.0,181001478.0,117.0,Released,False,7.3,1102.0,Tom Hanks,11.0,3.6796944747544886,10081.0,18.197537205138154,19.014015760467434,7.005789019253503,9.218506934642576,2.4849066497880004
49370,Perfect,19000000,Drama|Romance,en,Perfect,1985-06-07,1985.0,12918858.0,115.0,Released,False,3.9,32.0,John Travolta,4.0,2.074829931972789,147.0,16.759949589762293,16.374198739725436,3.4965075614664802,4.997212273764115,1.6094379124341003
1842,The Legend of Boggy Creek,100000,Mystery|Horror|Drama,en,The Legend of Boggy Creek,1972-08-01,1972.0,22000000.0,90.0,Released,False,5.6,19.0,Vern Stierman,8.0,2.357142857142857,63.0,11.51293546492023,16.906553056777135,2.995732273553991,4.1588830833596715,2.1972245773362196
11442,Halloween: Resurrection,13000000,Horror|Thriller,en,Halloween: Resurrection,2002-07-01,2002.0,37664855.0,94.0,Released,False,4.5,230.0,Jamie Lee Curtis,4.0,2.0834502103786816,713.0,16.380459992348886,17.444238016056605,5.442417710521793,6.570882962339584,1.6094379124341003
8665,K-19: The Widowmaker,100000000,Drama|History|Thriller,en,K-19: The Widowmaker,2002-07-19,2002.0,35168966.0,138.0,Released,False,6.1,273.0,Harrison Ford,6.0,3.2386051619989016,1821.0,18.420680753952364,17.375674632395267,5.6131281063880705,7.507690077819904,1.9459101490553132
10996,Stuart Little 2,120000000,Family|Adventure|Animation|Comedy,en,Stuart Little 2,2002-07-19,2002.0,169956806.0,78.0,Released,False,5.4,632.0,Michael J. Fox,5.0,2.54943729903537,1244.0,18.603002309079653,18.95105488626105,6.450470422144176,7.126890808898808,1.791759469228055
818,Austin Powers in Goldmember,63000000,Comedy|Crime|Science Fiction,en,Austin Powers in Goldmember,2002-07-26,2002.0,296655431.0,94.0,Released,False,5.9,997.0,Mike Myers,23.0,2.951656342580124,11139.0,17.958645300228824,19.508081861642356,6.905753276311464,9.318297513481275,3.1780538303479458
18357,The Country Bears,35000000,Adventure|Comedy|Family,en,The Country Bears,2002-07-26,2002.0,0.0,88.0,Released,False,4.3,20.0,Haley Joel Osment,7.0,2.052863436123348,227.0,17.370858648025116,0.0,3.044522437723423,5.429345628954441,2.0794415416798357
29047,The Kid Stays in the Picture,40000,Documentary,en,The Kid Stays in the Picture,2002-01-18,2002.0,1434436.0,93.0,Released,False,7.3,19.0,Robert Evans,5.0,3.61970684039088,614.0,10.596659732783579,14.176282995697772,2.995732273553991,6.421622267806518,1.791759469228055
45861,Happy Times,1900000,Drama|Comedy,zh,幸福时光,2000-12-31,2000.0,240093.0,102.0,Released,False,6.4,9.0,Zhao Benshan,0.0,3.4363636363636365,110.0,14.45736497045232,12.388785792309427,2.302585092994046,4.709530201312334,0.0
39141,Tadpole,150000,Comedy|Drama|Romance,en,Tadpole,2002-11-01,2002.0,2891288.0,78.0,Released,False,5.5,19.0,Aaron Stanford,1.0,3.2705078125,512.0,11.918397239722838,14.877212981412168,2.995732273553991,6.240275845170769,0.6931471805599453
8764,Top Secret!,9000000,Comedy,en,Top Secret!,1984-06-08,1984.0,20458340.0,90.0,Released,False,7.0,241.0,Val Kilmer,16.0,3.593619972260749,2884.0,16.012735246411598,16.833901230156197,5.488937726156687,7.9672801789422,2.833213344056216
2675,Signs,72000000,Drama|Thriller|Science Fiction|Mystery,en,Signs,2002-08-02,2002.0,408247917.0,106.0,Released,False,6.4,1624.0,Mel Gibson,12.0,3.249963246104087,13604.0,18.09217669086922,19.827385189985556,7.393263094763838,9.518192651217346,2.5649493574615367
9488,Spy Kids 2: The Island of Lost Dreams,38000000,Action|Adventure|Family,en,Spy Kids 2: The Island of Lost Dreams,2002-08-07,2002.0,119723358.0,100.0,Released,False,5.3,533.0,Antonio Banderas,8.0,2.4206489675516223,1695.0,17.453096744006448,18.600694297688488,6.280395838960195,7.4360278163518485,2.1972245773362196
9962,The Good Girl,8000000,Drama|Comedy|Romance,en,The Good Girl,2002-01-12,2002.0,16856124.0,93.0,Released,False,6.1,183.0,Jennifer Aniston,13.0,3.348615269461078,2672.0,15.894952224644102,16.640224650195666,5.214935757608986,7.890956716138919,2.6390573296152584
9573,Blood Work,50000000,Crime|Drama|Mystery|Thriller,en,Blood Work,2002-08-04,2002.0,26199517.0,110.0,Released,False,6.1,210.0,Clint Eastwood,8.0,3.059262510974539,1139.0,17.72753358339242,17.081251571615535,5.351858133476067,7.038783541388542,2.1972245773362196
7451,xXx,70000000,Action|Adventure|Thriller,en,xXx,2002-08-09,2002.0,277448382.0,124.0,Released,False,5.8,1454.0,Vin Diesel,10.0,2.8081646199800865,6026.0,18.064005814299346,19.44114546664207,7.282761179605593,8.704004653483045,2.3978952727983707
20337,Martin Lawrence Live: Runteldat,3000000,Comedy,en,Martin Lawrence Live: Runteldat,2002-08-01,2002.0,19184015.0,113.0,Released,False,5.0,1.0,Martin Lawrence,4.0,2.41044776119403,134.0,14.914123179965662,16.76958799027744,0.6931471805599453,4.90527477843843,1.6094379124341003
11692,The Adventures of Pluto Nash,100000000,Action|Comedy|Science Fiction,en,The Adventures of Pluto Nash,2002-08-15,2002.0,7103973.0,95.0,Released,False,4.4,143.0,Eddie Murphy,7.0,2.0287141073657926,801.0,18.420680753952364,15.776164903737536,4.969813299576001,6.687108607866515,2.0794415416798357
9266,Blue Crush,25000000,Adventure,en,Blue Crush,2002-08-08,2002.0,51842679.0,104.0,Released,False,5.6,164.0,Kate Bosworth,7.0,2.9295774647887325,1562.0,17.034386422832473,17.763724306202885,5.10594547390058,7.354362330421477,2.0794415416798357
8653,The Isle,50000,Drama|Thriller,ko,섬,2000-04-22,2000.0,21075.0,90.0,Released,False,6.9,60.0,Jung Suh,5.0,3.572289156626506,249.0,10.819798284210286,9.955890231329176,4.110873864173311,5.521460917862246,1.791759469228055
30072,Possession,25000000,Drama|Mystery|Romance,en,Possession,2002-10-02,2002.0,10113733.0,102.0,Released,False,6.5,54.0,Gwyneth Paltrow,0.0,3.3353658536585367,656.0,17.034386422832473,16.129404860098237,4.007333185232471,6.48768401848461,0.0
9357,One Hour Photo,12000000,Horror|Thriller,en,One Hour Photo,2002-08-21,2002.0,52223306.0,96.0,Released,False,6.6,444.0,Robin Williams,16.0,3.3054034963800105,5663.0,16.300417291085605,17.771039447456843,6.09807428216624,8.641885635373555,2.833213344056216
12771,Serving Sara,29000000,Comedy|Romance,en,Serving Sara,2002-08-20,2002.0,16930185.0,100.0,Released,False,5.0,86.0,Matthew Perry,5.0,2.501968503937008,508.0,17.182806422433504,16.644608740463617,4.465908118654584,6.2324480165505225,1.791759469228055
15070,Undisputed,20000000,Action|Adventure|Drama|Thriller,en,Undisputed,2002-08-23,2002.0,12398628.0,96.0,Released,False,6.1,141.0,Wesley Snipes,1.0,2.8854625550660797,227.0,16.811242881518265,16.33309645994643,4.955827057601261,5.429345628954441,0.6931471805599453
10323,Clash of the Titans,15000000,Adventure|Fantasy|Family,en,Clash of the Titans,1981-03-15,1981.0,41092328.0,118.0,Released,False,6.8,208.0,Laurence Olivier,14.0,3.284975503538378,1837.0,16.52356082573315,17.53133201971085,5.342334251964811,7.516433302915632,2.70805020110221
9595,Hot Shots!,26000000,Action|Comedy|War,en,Hot Shots!,1991-07-31,1991.0,181096164.0,84.0,Released,False,6.4,588.0,Charlie Sheen,5.0,3.2479411764705883,3400.0,17.073607134447293,19.014538746483648,6.3784261836515865,8.131824785007195,1.791759469228055
79783,Camilla,8500000,Adventure|Drama|Comedy|Family,en,Camilla,1994-11-25,1994.0,250993.0,95.0,Released,False,4.9,6.0,Jessica Tandy,1.0,2.323529411764706,17.0,15.955576839107596,12.433184313445736,1.9459101490553132,2.8903717578961645,0.6931471805599453
9941,Down and Out in Beverly Hills,14000000,Comedy,en,Down and Out in Beverly Hills,1986-01-31,1986.0,62134225.0,103.0,Released,False,5.9,67.0,Nick Nolte,6.0,3.0294117647058822,935.0,16.454567959008102,17.944807538397242,4.219507705176107,6.841615476477592,1.9459101490553132
39833,Love Me Tender,1000000,Drama|Action|Western|Music|Romance,en,Love Me Tender,1956-11-15,1956.0,9000000.0,89.0,Released,False,5.5,21.0,Richard Egan,1.0,2.6083916083916083,143.0,13.815511557963774,16.012735246411598,3.091042453358316,4.969813299576001,0.6931471805599453
10725,Wolfen,17000000,Drama|Horror,en,Wolfen,1981-07-24,1981.0,10626725.0,115.0,Released,False,6.0,57.0,Albert Finney,6.0,3.057046979865772,298.0,16.648723960844016,16.178882706640483,4.060443010546419,5.700443573390687,1.9459101490553132
9544,FearDotCom,40000000,Horror|Thriller,en,FearDotCom,2002-08-09,2002.0,18902015.0,101.0,Released,False,3.2,106.0,Stephen Dorff,8.0,1.8604135893648448,677.0,17.50439003707821,16.754779141008054,4.672828834461906,6.519147287940395,2.1972245773362196
26165,Mad Love,4800000,Drama|History|Romance|Foreign,es,Juana la loca,2001-09-28,2001.0,0.0,115.0,Released,False,5.2,6.0,Pilar López de Ayala,0.0,2.833333333333333,57.0,15.38412668421143,0.0,1.9459101490553132,4.060443010546419,0.0
13536,City By The Sea,40000000,Crime|Drama|Mystery,en,City By The Sea,2002-09-06,2002.0,22433915.0,108.0,Released,False,5.7,92.0,Robert De Niro,2.0,2.9984871406959157,661.0,17.50439003707821,16.926084478863633,4.532599493153256,6.495265555937008,1.0986122886681098
20616,Swimfan,8500000,Drama|Thriller,en,Swimfan,2002-09-06,2002.0,34411240.0,84.0,Released,False,5.0,71.0,Jesse Bradford,12.0,2.3228882833787465,734.0,15.955576839107596,17.35389384222069,4.276666119016055,6.5998704992128365,2.5649493574615367
15516,The Last House on the Left,90000,Horror|Thriller,en,The Last House on the Left,1972-08-30,1972.0,0.0,84.0,Released,False,6.0,142.0,Sandra Peabody,12.0,3.047071129707113,478.0,11.407576060361786,0.0,4.962844630259907,6.171700597410915,2.5649493574615367
10611,Barbershop,12000000,Comedy|Drama,en,Barbershop,2002-04-01,2002.0,75781642.0,102.0,Released,False,6.2,139.0,Ice Cube,6.0,3.122727272727273,1870.0,16.300417291085605,18.143366644502066,4.941642422609304,7.534228326274089,1.9459101490553132
4108,The Transporter,21000000,Action|Crime|Thriller,en,The Transporter,2002-10-02,2002.0,43928932.0,92.0,Released,False,6.6,1724.0,Jason Statham,4.0,3.3618861607142856,5376.0,16.860033043306743,17.59808372701597,7.45298232946546,8.589885876809678,1.6094379124341003
9685,Igby Goes Down,9000000,Comedy|Drama,en,Igby Goes Down,2002-09-13,2002.0,4777465.0,97.0,Released,False,6.5,95.0,Kieran Culkin,4.0,3.5524292205522543,2861.0,16.012735246411598,15.37942083837841,4.564348191467836,7.959275960116396,1.6094379124341003
14361,Captain Ron,24000000,Action|Adventure|Comedy|Family,en,Captain Ron,1992-09-18,1992.0,22518097.0,100.0,Released,False,5.6,90.0,Kurt Russell,1.0,2.572386058981233,746.0,16.993564429978885,16.92982989940964,4.51085950651685,6.616065185132817,0.6931471805599453
18477,The Hills Have Eyes Part II,700000,Horror,en,The Hills Have Eyes Part II,1984-06-01,1984.0,0.0,86.0,Released,False,4.3,33.0,Tamara Stafford,2.0,1.890625,96.0,13.45883704259595,0.0,3.5263605246161616,4.574710978503383,1.0986122886681098
12262,The Hills Have Eyes,230000,Horror,en,The Hills Have Eyes,1977-07-22,1977.0,25000000.0,89.0,Released,False,6.1,145.0,Martin Speer,10.0,2.942822384428224,411.0,12.345838935721968,17.034386422832473,4.983606621708336,6.021023349349527,2.3978952727983707
26680,Shock Waves,200000,Horror,en,Shock Waves,1977-07-15,1977.0,0.0,85.0,Released,False,5.3,29.0,Peter Cushing,4.0,2.6607142857142856,56.0,12.206077645517674,0.0,3.4011973816621555,4.04305126783455,1.6094379124341003
34086,Spaced Invaders,3000000,Comedy|Family|Science Fiction,en,Spaced Invaders,1990-04-27,1990.0,15369573.0,100.0,Released,False,4.8,27.0,Ariana Richards,4.0,2.409465020576132,243.0,14.914123179965662,16.54790039880016,3.332204510175204,5.497168225293202,1.6094379124341003
10550,Ballistic: Ecks vs. Sever,70000000,Action|Adventure|Thriller,en,Ballistic: Ecks vs. Sever,2002-09-20,2002.0,19924033.0,91.0,Released,False,4.3,99.0,Antonio Banderas,4.0,2.0386178861788617,738.0,18.064005814299346,16.807437299658496,4.605170185988092,6.6052979209482015,1.6094379124341003
9034,The Banger Sisters,10000000,Comedy|Drama,en,The Banger Sisters,2002-09-20,2002.0,0.0,98.0,Released,False,5.5,64.0,Goldie Hawn,5.0,2.711750305997552,817.0,16.118095750958314,0.0,4.174387269895637,6.706862336602747,1.791759469228055
9093,The Four Feathers,35000000,War|Adventure|Drama|Romance,en,The Four Feathers,2002-09-08,2002.0,29882645.0,132.0,Released,False,6.5,164.0,Heath Ledger,18.0,3.0878980891719747,785.0,17.370858648025116,17.212788468525066,5.10594547390058,6.666956792429207,2.9444389791664403
9039,Trapped,30000000,Action|Crime|Drama|Thriller,en,Trapped,2002-09-20,2002.0,6916869.0,106.0,Released,False,5.8,140.0,Charlize Theron,7.0,2.9685929648241207,398.0,17.216707972959764,15.749473913131132,4.948759890378168,5.988961416889864,2.0794415416798357
1958,8 Women,8000000,Comedy|Thriller|Music|Crime|Mystery,fr,8 femmes,2002-01-08,2002.0,0.0,111.0,Released,False,6.9,197.0,Catherine Deneuve,7.0,3.433609958506224,964.0,15.894952224644102,0.0,5.288267030694535,6.872128101338986,2.0794415416798357
11013,Secretary,4000000,Comedy|Drama|Romance,en,Secretary,2002-01-11,2002.0,9304609.0,104.0,Released,False,6.8,378.0,James Spader,14.0,3.738918180042961,5121.0,15.201805169084134,16.046020534230088,5.937536205082426,8.541300266759471,2.70805020110221
129,Spirited Away,15000000,Fantasy|Adventure|Animation|Family,ja,千と千尋の神隠し,2001-07-20,2001.0,274925095.0,125.0,Released,False,8.3,3968.0,Rumi Hiiragi,12.0,4.202589307120594,20855.0,16.52356082573315,19.43200924034735,8.286269452783065,9.945396955613338,2.5649493574615367
11529,Sweet Home Alabama,30000000,Comedy|Romance,en,Sweet Home Alabama,2002-09-26,2002.0,180622424.0,108.0,Released,False,6.1,408.0,Reese Witherspoon,5.0,3.162065095398429,4455.0,17.216707972959764,19.01191936067399,6.013715156042802,8.40200678160712,1.791759469228055
55018,Crazy As Hell,1800000,Horror|Thriller,en,Crazy As Hell,2002-10-23,2002.0,0.0,113.0,Released,False,5.0,4.0,Michael Beach,2.0,2.4444444444444446,18.0,14.403297778421795,0.0,1.6094379124341003,2.9444389791664403,1.0986122886681098
31005,Moonlight Mile,21000000,Romance|Drama,en,Moonlight Mile,2002-09-09,2002.0,10011050.0,117.0,Released,False,6.4,54.0,Jake Gyllenhaal,0.0,3.388617886178862,615.0,16.860033043306743,16.11920014078481,4.007333185232471,6.423246963533519,0.0
2110,Wasabi,15300000,Drama|Action|Comedy,fr,Wasabi,2001-10-31,2001.0,0.0,94.0,Released,False,6.2,288.0,Jean Reno,7.0,3.3951911220715165,811.0,16.54336345172214,0.0,5.666426688112432,6.699500340161678,2.0794415416798357
9533,Red Dragon,78000000,Crime|Thriller|Horror,en,Red Dragon,2002-09-29,2002.0,209196298.0,124.0,Released,False,6.7,1142.0,Anthony Hopkins,3.0,3.562863217576187,7055.0,18.17221939747438,19.158783598793963,7.04141166379481,8.861633597686627,1.3862943611198906
10575,Heaven,11000000,Drama|Thriller|Romance|Crime,en,Heaven,2002-02-06,2002.0,0.0,96.0,Released,False,6.8,74.0,Cate Blanchett,14.0,3.578096947935368,557.0,16.213405921671733,0.0,4.31748811353631,6.324358962381311,2.70805020110221
9260,Welcome to Collinwood,1200000,Comedy,en,Welcome to Collinwood,2002-05-24,2002.0,0.0,86.0,Released,False,6.2,50.0,William H. Macy,4.0,3.048611111111111,288.0,13.997832948091215,0.0,3.9318256327243257,5.666426688112432,1.6094379124341003
39462,Godzilla's Revenge,150000,Fantasy|Science Fiction|Family,ja,Gojira-Minira-Gabara: Oru kaijû daishingeki,1969-12-20,1969.0,0.0,70.0,Released,False,4.4,18.0,Tomonori Yazaki,16.0,2.4206349206349205,126.0,11.918397239722838,0.0,2.9444389791664403,4.844187086458591,2.833213344056216
18983,"Godzilla, King of the Monsters!",650000,Science Fiction|Horror,en,"Godzilla, King of the Monsters!",1956-04-27,1956.0,0.0,80.0,Released,False,6.8,45.0,Raymond Burr,6.0,3.232590529247911,359.0,13.384729180332174,0.0,3.828641396489095,5.886104031450156,1.9459101490553132
24348,Powaqqatsi,2500000,Documentary|Drama|Music,en,Powaqqatsi,1988-04-29,1988.0,589244.0,99.0,Released,False,7.4,37.0,,1.0,3.696700507614213,394.0,14.731801689838349,13.286597335399627,3.6375861597263857,5.978885764901122,0.6931471805599453
37606,Valmont,33000000,Drama|Romance,en,Valmont,1989-11-17,1989.0,1132112.0,137.0,Released,False,6.7,50.0,Colin Firth,1.0,3.5894454382826475,559.0,17.312018149733785,13.939596356084804,3.9318256327243257,6.327936783729195,0.6931471805599453
11868,Horror of Dracula,226188,Horror,en,Horror of Dracula,1958-05-08,1958.0,0.0,82.0,Released,False,7.2,124.0,Peter Cushing,6.0,3.449877750611247,818.0,12.329126211950316,0.0,4.8283137373023015,6.70808408385307,1.9459101490553132
53049,Claire of the Moon,130000,Drama|Romance,en,Claire of the Moon,1992-09-18,1992.0,799674.0,105.0,Released,False,5.2,6.0,Trisha Todd,6.0,2.327272727272727,55.0,11.775297421715827,13.591960674108178,1.9459101490553132,4.02535169073515,1.9459101490553132
37964,Brown Sugar,8000000,Comedy|Romance,en,Brown Sugar,2002-10-05,2002.0,27362712.0,109.0,Released,False,7.0,31.0,Sanaa Lathan,0.0,3.073170731707317,205.0,15.894952224644102,17.124691805159387,3.4657359027997265,5.327876168789581,0.0
7501,Knockaround Guys,15000000,Crime|Thriller,en,Knockaround Guys,2001-09-07,2001.0,12000000.0,92.0,Released,False,5.9,99.0,Barry Pepper,5.0,2.891025641025641,546.0,16.52356082573315,16.300417291085605,4.605170185988092,6.304448802421981,1.791759469228055
1809,The Rules of Attraction,4000000,Comedy|Drama|Romance,en,The Rules of Attraction,2002-10-11,2002.0,0.0,110.0,Released,False,6.3,170.0,James Van Der Beek,3.0,3.302807486631016,1496.0,15.201805169084134,0.0,5.14166355650266,7.311218384419629,1.3862943611198906
13768,Tuck Everlasting,15000000,Drama|Family|Fantasy|Romance|Science Fiction,en,Tuck Everlasting,2002-10-11,2002.0,19158074.0,90.0,Released,False,6.4,133.0,Alexis Bledel,10.0,3.2054120541205413,813.0,16.52356082573315,16.768234855730967,4.897839799950911,6.70196036600254,2.3978952727983707
1430,Bowling for Columbine,4000000,Documentary,en,Bowling for Columbine,2002-10-09,2002.0,35564473.0,120.0,Released,False,7.3,467.0,Michael Moore,10.0,3.731032316605011,14327.0,15.201805169084134,17.38685777621893,6.148468295917647,9.569970943740548,2.3978952727983707
8051,Punch-Drunk Love,25000000,Comedy|Drama|Romance,en,Punch-Drunk Love,2002-10-25,2002.0,17000000.0,95.0,Released,False,6.9,542.0,Adam Sandler,3.0,3.5415832434929926,6493.0,17.034386422832473,16.648723960844016,6.297109319933935,8.77863395266279,1.3862943611198906
12779,Swept Away,10000000,Comedy|Romance,en,Swept Away,2002-10-11,2002.0,598645.0,89.0,Released,False,4.8,52.0,Madonna,4.0,1.7491039426523298,279.0,16.118095750958314,13.302425717422175,3.970291913552122,5.634789603169249,1.6094379124341003
15992,Abandon,25000000,Drama|Mystery|Thriller,en,Abandon,2002-10-14,2002.0,10719357.0,99.0,Released,False,4.6,45.0,Katie Holmes,13.0,2.6162420382165603,314.0,17.034386422832473,16.187561823753867,3.828641396489095,5.752572638825633,2.6390573296152584
1613,The 51st State,28,Thriller|Action|Comedy|Crime,en,The 51st State,2001-12-07,2001.0,14.0,93.0,Released,False,5.9,173.0,Samuel L. Jackson,3.0,2.975262368815592,667.0,3.367295829986474,2.70805020110221,5.159055299214529,6.504288173536645,1.3862943611198906
565,The Ring,48000000,Horror|Mystery,en,The Ring,2002-10-18,2002.0,249348933.0,115.0,Released,False,6.5,1720.0,Naomi Watts,18.0,3.3681152499204075,12564.0,17.6867115897055,19.334363814831967,7.450660796211539,9.438670449977693,2.9444389791664403
14112,Auto Focus,7000000,Drama|Crime,en,Auto Focus,2002-10-18,2002.0,2062066.0,104.0,Released,False,6.1,56.0,Greg Kinnear,12.0,3.228486646884273,674.0,15.76142084987672,14.539219435756674,4.04305126783455,6.51471269087253,2.5649493574615367
